City,Latitude,Longitudes,Elevation,Date,Precipitation,Temperature,HCHO_reading
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-02-19,0.0,62,0.000168092297963584
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-04-01,0.0,67,0.00011222307379006291
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-05-11,0.75,63,3.965256932197295e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-12-14,0.0,55,0.0003689670671425611
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-07-26,0.4,60,7.870453326722054e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-12-18,0.0,62,5.3055207038512744e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-04-16,0.83,63,0.00020163256730016272
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-12-28,0.0,61,9.553106652977975e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-01-09,0.15,58,7.929815294605236e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-06-10,0.0,62,0.00019180247763737394
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-12-07,0.68,64,8.640165824037387e-05
Colombo Proper,6.9,79.867,7.0,2020-10-12,0.78,83,0.00015813952321510827
Colombo Proper,6.9,79.867,7.0,2020-10-17,0.0,83,1.7811748198917226e-05
Colombo Proper,6.9,79.867,7.0,2020-11-27,0.0,81,5.329385075339822e-05
Colombo Proper,6.9,79.867,7.0,2021-01-29,0.0,82,0.00010886811058399029
Colombo Proper,6.9,79.867,7.0,2021-03-24,0.01,83,0.00036613854310801316
Colombo Proper,6.9,79.867,7.0,2021-08-02,0.0,83,0.00023687187107024
Colombo Proper,6.9,79.867,7.0,2022-06-02,0.0,84,0.00018358539971263533
Colombo Proper,6.9,79.867,7.0,2023-12-20,0.08,81,0.00021270741547213228
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-04,0.01,60,0.0002487005529016212
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-11-06,0.26,61,0.000156513674070314
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-02-26,0.0,60,0.00010588179139451371
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-04-14,0.2,61,0.00015982659634744423
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-01-07,0.02,62,6.382459631234894e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-04-07,0.0,62,5.1480111184296255e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-04-30,0.3,63,0.0001413118003857615
Colombo Proper,6.9,79.867,7.0,2021-08-28,0.05,82,0.0001712254928527628
Colombo Proper,6.9,79.867,7.0,2022-10-05,0.0,83,0.0001123306889854816
Colombo Proper,6.9,79.867,7.0,2022-11-29,0.0,83,0.00024196596063669665
Colombo Proper,6.9,79.867,7.0,2022-12-09,0.02,77,0.00014064315938254067
Colombo Proper,6.9,79.867,7.0,2023-11-13,0.43,81,0.0004988439781740778
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-01-15,0.0,60,4.27055256923008e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-04-09,0.65,63,8.589255218547284e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-05-26,0.06,65,3.6341561558326346e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-08-27,0.31,60,7.603925446722177e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-04-01,0.0,62,8.696148634597843e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-04-13,0.12,61,0.0001711923018046604
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-04-27,0.0,64,0.00010938249933322672
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-05-13,1.13,64,0.00014565048206527647
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-09-09,0.0,62,0.00015682271246108572
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-09-13,0.02,61,7.102043921492484e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-03-31,0.14,62,0.00017871478737592597
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-06-28,0.15,62,6.595349024597161e-05
Colombo Proper,6.9,79.867,7.0,2020-11-29,0.0,83,0.0003573190095101813
Colombo Proper,6.9,79.867,7.0,2020-12-09,0.06,83,0.00022328511005167306
Colombo Proper,6.9,79.867,7.0,2020-12-24,4.61,80,0.00020659897061914385
Colombo Proper,6.9,79.867,7.0,2021-11-13,0.22,82,9.462880688699868e-05
Colombo Proper,6.9,79.867,7.0,2021-12-21,0.0,82,0.00017231326932127495
Colombo Proper,6.9,79.867,7.0,2022-01-28,0.0,81,0.00019627029645885764
Colombo Proper,6.9,79.867,7.0,2022-04-11,0.52,81,0.0002649123792073756
Colombo Proper,6.9,79.867,7.0,2022-04-20,2.47,84,0.00016138199985121196
Colombo Proper,6.9,79.867,7.0,2022-08-17,0.0,83,0.00019082371381496353
Colombo Proper,6.9,79.867,7.0,2022-12-08,0.0,75,0.0001365865883116809
Colombo Proper,6.9,79.867,7.0,2023-05-21,0.84,80,0.00027890889762277046
Colombo Proper,6.9,79.867,7.0,2023-06-06,0.13,85,0.00016218612355707398
Colombo Proper,6.9,79.867,7.0,2023-10-12,0.22,80,0.00012728165213901505
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-05-19,0.06,63,0.00027024393784813583
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-06-09,0.0,63,3.434125235164873e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-08-19,0.0,62,2.3781878090163852e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-12-31,0.4,58,0.0001320059198676884
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-01-27,0.0,57,0.00012242384308616203
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-09-11,0.0,61,0.00010179282290828605
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-08-21,0.0,61,2.6604966263131128e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-09-02,0.15,58,8.311152997664758e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-03-17,0.29,62,7.259952800323597e-05
Colombo Proper,6.9,79.867,7.0,2021-11-07,0.83,80,0.0001615095718755281
Colombo Proper,6.9,79.867,7.0,2022-05-27,1.72,81,0.00013877284096227888
Colombo Proper,6.9,79.867,7.0,2022-07-07,0.0,81,9.467302202011916e-05
Colombo Proper,6.9,79.867,7.0,2022-08-13,0.0,83,0.00011938993167906677
Colombo Proper,6.9,79.867,7.0,2022-10-06,0.0,83,0.00012009574387596322
Colombo Proper,6.9,79.867,7.0,2023-10-21,0.45,80,0.0001606041609773139
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-02-04,0.08,60,8.370536804310088e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-06-10,0.73,60,9.644106523654748e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-05-29,0.02,64,0.00011353434093956525
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-15,0.0,62,6.208611741495413e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-03-28,0.21,60,0.00011309179840645279
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-07-27,0.37,62,9.080364673727288e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-10-04,0.02,61,0.00013445759893698176
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-05-05,0.0,63,9.555887504631488e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-11,0.0,61,8.941156768958138e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-11-19,0.0,58,0.00016275616101864054
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-02-27,0.0,59,0.00010132671495576676
Colombo Proper,6.9,79.867,7.0,2020-11-10,0.0,82,0.00021538159361995392
Colombo Proper,6.9,79.867,7.0,2021-03-30,0.0,85,0.00013925932370191264
Colombo Proper,6.9,79.867,7.0,2022-08-03,0.13,81,0.0001281964862640072
Colombo Proper,6.9,79.867,7.0,2022-09-12,0.0,83,0.00011794235724100062
Colombo Proper,6.9,79.867,7.0,2022-09-25,0.0,84,0.0001264227674242825
Colombo Proper,6.9,79.867,7.0,2023-03-11,0.0,80,0.0003995998401847812
Colombo Proper,6.9,79.867,7.0,2023-11-08,1.79,81,0.00019937275175907813
Colombo Proper,6.9,79.867,7.0,2023-11-17,0.0,83,2.791562832674434e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-03-01,0.0,61,0.0001485769702356475
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-03,0.3,62,0.00017888649676670406
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-09-21,1.14,59,8.726980421918374e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-05,0.0,63,5.040642404634816e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-12-13,0.0,57,0.00010514041556407856
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-12-15,0.0,58,8.825115291077895e-05
Colombo Proper,6.9,79.867,7.0,2022-12-22,0.0,80,0.0001935902395780404
Colombo Proper,6.9,79.867,7.0,2023-01-25,2.8,80,0.00015952758607967388
Colombo Proper,6.9,79.867,7.0,2023-03-25,0.2,83,0.0002571196706745364
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-03-09,0.0,63,7.314038212365673e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-08-15,0.11,61,4.169838211701657e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-04-13,0.01,66,3.349327947569336e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-11-27,0.0,59,4.0722158054193994e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-03-23,0.0,63,0.00010539604958508081
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-08-24,0.0,62,3.489953156582662e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-11-11,0.0,61,7.443954857440234e-05
Colombo Proper,6.9,79.867,7.0,2023-08-01,0.0,83,7.314052987481579e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-08-25,0.0,61,3.228770389921114e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-09-02,0.26,61,8.64964669904217e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-10-28,1.81,59,0.00015422705216359736
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-02-06,0.0,62,0.00013821756040296914
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-06-10,0.0,62,6.548925632726037e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-06-22,0.07,62,0.00011844624809992202
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-10-20,0.0,60,7.762867309092792e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-08-08,0.37,61,6.716580137665259e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-01-19,0.0,59,9.629110594737251e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-08-22,0.15,59,3.1313846572590834e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-01-20,0.0,57,0.00020756474943445902
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-11-11,0.0,62,4.0867040985786176e-05
Colombo Proper,6.9,79.867,7.0,2020-11-16,0.32,81,0.0003014676645325617
Colombo Proper,6.9,79.867,7.0,2021-08-15,0.0,82,3.998720165802974e-05
Colombo Proper,6.9,79.867,7.0,2022-07-22,0.09,82,0.00010494530102788424
Colombo Proper,6.9,79.867,7.0,2023-07-26,1.0,83,0.00012306883557786674
Colombo Proper,6.9,79.867,7.0,2023-09-04,0.41,82,0.00020016338596849772
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-06-27,0.0,65,8.074711312637191e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-11-21,0.0,60,9.275308051321392e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-12-30,0.0,55,2.7926652034705285e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-02-13,0.0,58,4.929084967180694e-05
Colombo Proper,6.9,79.867,7.0,2021-03-07,0.1,82,0.00025089519838783015
Colombo Proper,6.9,79.867,7.0,2021-09-24,0.0,83,0.00014051400157022843
Colombo Proper,6.9,79.867,7.0,2022-04-14,0.6,84,8.205374538833605e-05
Colombo Proper,6.9,79.867,7.0,2022-12-24,0.0,81,1.7986231245991374e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-03-04,0.0,61,0.00013966446534425755
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-05-26,0.51,59,2.391000095008777e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-10-26,0.15,61,0.0001412774291119078
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-12-10,0.0,60,4.485241902878767e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-10-24,1.06,60,6.862545285990279e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-02-11,0.0,60,0.00012198160148071502
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-06-19,0.02,62,6.13635755629498e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-08-11,0.0,62,8.916823397660016e-05
Colombo Proper,6.9,79.867,7.0,2020-12-28,0.0,81,0.00010140355405440167
Colombo Proper,6.9,79.867,7.0,2021-04-19,1.44,85,0.00010816492580431439
Colombo Proper,6.9,79.867,7.0,2022-01-17,0.0,81,0.00022452156086287124
Colombo Proper,6.9,79.867,7.0,2022-08-08,0.0,82,0.00011732463422556846
Colombo Proper,6.9,79.867,7.0,2022-10-17,0.38,81,0.00011805238328306165
Colombo Proper,6.9,79.867,7.0,2022-12-12,0.3,79,0.00015281287259512
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-03-08,0.0,62,8.084443465562647e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-08-19,0.02,63,3.717971731819046e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-09-03,0.09,60,9.144968771016313e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-02-07,0.25,59,0.00014315609164985765
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-08-17,0.0,60,5.783279043605142e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-28,0.0,61,7.2669880131504e-05
Colombo Proper,6.9,79.867,7.0,2020-11-22,0.0,81,0.00016133101986082703
Colombo Proper,6.9,79.867,7.0,2021-01-07,0.0,82,0.00018982652430122405
Colombo Proper,6.9,79.867,7.0,2021-04-29,0.01,85,0.0003036636855953661
Colombo Proper,6.9,79.867,7.0,2021-05-06,0.0,82,0.000200302745968036
Colombo Proper,6.9,79.867,7.0,2021-05-28,0.02,85,0.00028462416867330165
Colombo Proper,6.9,79.867,7.0,2022-03-21,0.0,85,0.00022398018365842195
Colombo Proper,6.9,79.867,7.0,2023-01-10,0.0,80,0.00012098818346265575
Colombo Proper,6.9,79.867,7.0,2023-04-01,0.0,83,0.0002053332775388798
Colombo Proper,6.9,79.867,7.0,2023-07-27,0.0,83,0.00014750084158520583
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-04-24,0.07,66,0.0002955116204609203
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-12-07,0.0,57,5.9075609238534546e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-12-30,0.0,58,2.837138933940408e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-24,0.03,60,1.8307914429828847e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-08-03,0.45,59,2.6244079542883837e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-01-31,0.0,60,0.00011169526044288873
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-09-30,0.06,59,0.00023728653131988654
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-05-08,0.0,62,0.0001248018821481143
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-05-19,0.0,64,0.00010838601958658304
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-10-17,0.0,62,0.00011866715168652638
Colombo Proper,6.9,79.867,7.0,2021-04-10,0.05,83,0.00031713837923822466
Colombo Proper,6.9,79.867,7.0,2021-06-19,0.0,85,3.4048939573982124e-05
Colombo Proper,6.9,79.867,7.0,2023-04-24,0.0,83,0.00023845082554326338
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-03-27,0.0,56,0.00017051650472492817
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-03-06,0.0,60,0.00015201404506111238
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-10-05,0.09,61,0.00014756550627916475
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-07-28,0.0,64,6.810875720055323e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-11-13,0.33,62,4.011082946209899e-05
Colombo Proper,6.9,79.867,7.0,2021-12-19,0.0,83,0.0002646616280720567
Colombo Proper,6.9,79.867,7.0,2022-03-11,0.0,82,0.0003640472679822728
Colombo Proper,6.9,79.867,7.0,2022-08-04,0.58,81,0.000157690056933148
Colombo Proper,6.9,79.867,7.0,2022-10-27,0.26,80,0.00019960047980479003
Colombo Proper,6.9,79.867,7.0,2023-01-04,0.0,82,0.000242295301221371
Colombo Proper,6.9,79.867,7.0,2023-12-19,0.09,82,0.0002285477098267873
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-01-24,0.0,56,5.8914353326833725e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-09-04,0.02,60,0.0001167298779080935
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-02-24,0.06,60,2.790848919363411e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-04-23,0.08,62,1.071458091709474e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-01-13,0.02,61,8.871100907003368e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-10-06,0.01,58,0.00017992656119672072
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-11-04,0.04,62,6.809871363880456e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-11-07,0.0,61,5.580444329752628e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-06-14,0.09,62,0.00011187832596479236
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-07-06,1.36,60,0.00017145289222564428
Colombo Proper,6.9,79.867,7.0,2022-04-17,0.0,84,7.891535287230517e-05
Colombo Proper,6.9,79.867,7.0,2022-06-17,0.01,83,0.00012832769274474218
Colombo Proper,6.9,79.867,7.0,2023-08-28,0.01,85,5.2975075722986035e-05
Colombo Proper,6.9,79.867,7.0,2023-08-29,0.37,81,7.400197718663056e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-04-21,0.28,65,0.00011228784528943735
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-06-16,0.0,63,0.00010121508871509923
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-10-08,0.35,60,6.230254988347458e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-11-18,0.0,60,0.0001715080615397697
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-06-15,0.16,62,0.00015169281727954556
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-02-25,0.0,59,0.00011735331788045904
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-04-04,0.11,61,8.276620360579048e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-05-26,0.0,63,0.00011713074456970434
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-12-03,0.04,61,7.209540498417079e-05
Colombo Proper,6.9,79.867,7.0,2021-06-10,0.74,85,0.0001354862306320936
Colombo Proper,6.9,79.867,7.0,2022-08-01,0.02,81,6.92093449257257e-05
Colombo Proper,6.9,79.867,7.0,2022-12-10,0.65,77,0.00014469973045340046
Colombo Proper,6.9,79.867,7.0,2023-08-26,0.0,85,9.040862851984018e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-01-31,0.0,61,0.0001338702093236316
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-11-08,0.02,61,0.0001276586865176947
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-02-22,0.0,59,0.0001917515974617478
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-07-18,0.0,63,8.445730770929139e-05
Colombo Proper,6.9,79.867,7.0,2021-06-27,0.04,84,0.00015283149525721572
Colombo Proper,6.9,79.867,7.0,2021-08-01,0.0,84,0.00011282336970008253
Colombo Proper,6.9,79.867,7.0,2022-04-15,0.0,85,7.748130993148584e-05
Colombo Proper,6.9,79.867,7.0,2022-06-07,0.0,83,0.0001047260901030788
Colombo Proper,6.9,79.867,7.0,2023-04-30,1.91,82,0.0002049066462305517
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-01-07,0.0,59,4.097797651418246e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-03-12,0.0,61,0.0002626515739848696
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-05-31,0.01,64,6.408926959596066e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-02,0.0,64,0.0001090724406317869
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-08-21,0.04,60,2.875048147455773e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-08-31,0.09,60,1.929579037829225e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-11-10,0.28,59,0.00015440538817253818
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-12-17,0.0,61,4.806909959697483e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-01,0.42,60,8.437491021822092e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-14,0.0,63,0.00018874678198111002
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-08-01,1.06,64,0.0001726528224298641
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-08-10,0.0,61,3.9732175010272264e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-05-20,0.0,64,0.0001223343026438204
Colombo Proper,6.9,79.867,7.0,2021-06-07,0.41,83,0.00011848978863517127
Colombo Proper,6.9,79.867,7.0,2021-10-22,0.02,82,0.00021072202201879338
Colombo Proper,6.9,79.867,7.0,2021-10-31,0.73,81,4.1841272761754374e-05
Colombo Proper,6.9,79.867,7.0,2022-02-03,0.0,79,3.582195972256424e-07
Colombo Proper,6.9,79.867,7.0,2023-02-11,0.0,81,0.00023906221620930855
Colombo Proper,6.9,79.867,7.0,2023-03-06,0.0,81,0.00024253186731480397
Colombo Proper,6.9,79.867,7.0,2023-11-16,0.24,84,0.00015142106264863313
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-03-24,0.0,63,0.00015617154202160932
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-08-16,0.0,60,8.05522419748114e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-26,0.09,60,8.961629028224803e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-04-21,0.0,61,9.9357047377506e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-08-02,0.0,61,0.00018261364085185228
Colombo Proper,6.9,79.867,7.0,2021-01-14,1.03,80,0.00013065780612642915
Colombo Proper,6.9,79.867,7.0,2021-02-10,0.0,80,0.00024592325094002467
Colombo Proper,6.9,79.867,7.0,2022-01-19,0.0,82,0.00022023679583946693
Colombo Proper,6.9,79.867,7.0,2022-02-28,0.0,83,0.00016817056824201498
Colombo Proper,6.9,79.867,7.0,2023-09-30,1.83,79,0.00011663615085201411
Colombo Proper,6.9,79.867,7.0,2023-12-23,0.29000000000000004,83,0.0002660439145573427
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-04-26,0.27,64,7.111501928962651e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-10-13,0.06,58,2.2533812681668606e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-02-03,0.05,58,0.00013561709217215016
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-09-22,0.0,61,6.425061752580103e-07
Colombo Proper,6.9,79.867,7.0,2021-01-04,0.06,80,0.0002369831877015258
Colombo Proper,6.9,79.867,7.0,2021-09-03,0.45,81,0.00027441200814626
Colombo Proper,6.9,79.867,7.0,2022-11-20,0.0,81,0.00017078696709065864
Colombo Proper,6.9,79.867,7.0,2023-04-11,0.31,85,0.00019120683590128469
Colombo Proper,6.9,79.867,7.0,2023-08-21,0.0,85,4.839257349692342e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-06-19,0.085,63,4.317640515599125e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-11-19,1.3,60,4.882699793676293e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-05-22,0.02,62,7.453469622980183e-06
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-08-05,0.0,61,9.354496043497196e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-09-14,0.04,62,6.776300029796347e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-10-03,0.18,62,0.00012134969159479877
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-10-10,0.08,60,6.000923371469592e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-06-17,0.2,62,0.00010162445624927541
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-08-04,1.54,58,0.0001250007192445882
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-01-05,0.0,59,5.438356233650533e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-10-12,1.09,61,0.00014553952677828812
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-11-06,1.05,63,2.2502395835109525e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-12-30,0.21,60,0.00018960842727754686
Colombo Proper,6.9,79.867,7.0,2022-10-24,1.71,81,8.404798135075332e-05
Colombo Proper,6.9,79.867,7.0,2022-12-15,0.67,81,6.553380434996898e-05
Colombo Proper,6.9,79.867,7.0,2023-02-19,0.0,81,0.00018627421052699978
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-01-19,0.0,61,0.0002521448931686217
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-01-09,0.15,58,0.00012066891626825202
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-07-30,0.0,63,4.55445647718217e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2021-12-20,0.0,60,6.302742192158857e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-05-27,0.04,61,0.00010586044583482786
Nuwara Eliya Proper,6.967,80.767,1880.0,2022-07-28,0.18,60,0.0001740982599909068
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-03-16,0.0,60,7.445471397846934e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-04-04,0.11,60,8.187744122960892e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2023-05-02,0.85,63,0.0001274231872133364
Colombo Proper,6.9,79.867,7.0,2021-05-01,0.03,82,0.0002452214396045821
Colombo Proper,6.9,79.867,7.0,2022-08-31,0.94,77,0.00015057276219831466
Colombo Proper,6.9,79.867,7.0,2023-03-04,0.02,81,0.00023008459718067565
Colombo Proper,6.9,79.867,7.0,2023-09-17,0.0,82,3.257089444897449e-05
Colombo Proper,6.9,79.867,7.0,2023-12-11,0.65,81,0.00023430505694403868
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-04-13,0.0,65,0.000190590748536576
Nuwara Eliya Proper,6.967,80.767,1880.0,2019-04-22,0.0,64,0.00010249998238354503
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-01-15,0.0,58,0.00032718344593429826
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-07-09,0.54,62,7.472670086375873e-05
Nuwara Eliya Proper,6.967,80.767,1880.0,2020-12-28,0.25,61,5.13052542101809e-05
